feature_file,scenario,step_num,step_name,glue_code,glue_code_file,language
collections.feature,Collections specified as an hash,2,I have fixture collections,"Given(%r!^I have fixture collections(?: in ""(.*)"" directory)?$!) do |directory|
  collections_dir = File.join(source_dir, directory.to_s)
  FileUtils.cp_r Paths.source_dir.join(""test"", ""source"", ""_methods""), collections_dir
  FileUtils.cp_r Paths.source_dir.join(""test"", ""source"", ""_thanksgiving""), collections_dir
  FileUtils.cp_r Paths.source_dir.join(""test"", ""source"", ""_tutorials""), collections_dir
end

",step_definitions.rb,ruby
collections.feature,Collections specified as an hash,3,"I have a ""_config.yml"" file with content","Given(%r!^I have an? ""(.*)"" file with content:$!) do |file, text|
  File.write(file, text)
end

",step_definitions.rb,ruby
collections.feature,Collections specified as an hash,4,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
collections.feature,Collections specified as an hash,5,I should get a zero exit status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
collections.feature,Collections specified as an hash,6,the _site directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
collections.feature,Collections specified as an hash,7,"I should see ""Collections: _methods/3940394-21-9393050-fifif1323-test.md _methods/collection/entries _methods/configuration.md _methods/escape-\+ #%20\[\].md _methods/sanitized_path.md _methods/site/generate.md _methods/site/initialize.md _methods/trailing-dots...md _methods/um_hi.md"" in ""_site/index.html"" unless Windows","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)"" unless Windows$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    if Jekyll::Utils::Platforms.really_windows?
      expect(file_contents(file)).not_to match regexp
    else
      expect(file_contents(file)).to match regexp
    end
  end
end

",step_definitions.rb,ruby
collections.feature,Collections specified as an hash,8,"I should see ""Collections: _methods/3940394-21-9393050-fifif1323-test.md _methods/collection/entries _methods/configuration.md _methods/escape-\+ #%20\[\].md _methods/sanitized_path.md _methods/site/generate.md _methods/site/initialize.md _methods/trailing-dots...md _methods/yaml_with_dots.md"" in ""_site/index.html"" if on Windows","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)"" if on Windows$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    if Jekyll::Utils::Platforms.really_windows?
      expect(file_contents(file)).to match regexp
    else
      expect(file_contents(file)).not_to match regexp
    end
  end
end

",step_definitions.rb,ruby
collections.feature,Rendered collection with document with future date,1,I have a _puppies directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
collections.feature,Rendered collection with document with future date,2,I have the following documents under the puppies collection,"Given(%r!^I have the following documents? under the (.*) collection:$!) do |folder, table|
  table.hashes.each do |input_hash|
    title = slug(input_hash[""title""])
    filename = ""#{title}.md""
    dest_folder = ""_#{folder}""

    path = File.join(dest_folder, filename)
    File.write(path, file_content_from_hash(input_hash))
  end
end

",step_definitions.rb,ruby
collections.feature,Rendered collection with document with future date,3,"I have a ""_config.yml"" file with content","Given(%r!^I have an? ""(.*)"" file with content:$!) do |file, text|
  File.write(file, text)
end

",step_definitions.rb,ruby
collections.feature,Rendered collection with document with future date,4,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
collections.feature,Rendered collection with document with future date,5,I should get a zero exit status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
collections.feature,Rendered collection with document with future date,6,the _site directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
collections.feature,Rendered collection with document with future date,7,"I should see ""content for Rover"" in ""_site/puppies/rover.html""","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)""$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    expect(file_contents(file)).to match regexp
  else
    expect(file_contents(file)).not_to match regexp
  end
end

",step_definitions.rb,ruby
collections.feature,Rendered collection with document with future date,8,"the ""_site/puppies/fido.html"" file should not exist","Then(%r!^the ""(.*)"" file should +(not )?exist$!) do |file, negative|
  if negative.nil?
    expect(Pathname.new(file)).to exist
  else
    expect(Pathname.new(file)).to_not exist
  end
end

",step_definitions.rb,ruby
collections.feature,Rendered collection with document with future date,9,I run jekyll build --future,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
collections.feature,Rendered collection with document with future date,10,I should get a zero exit status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
collections.feature,Rendered collection with document with future date,11,the _site directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
collections.feature,Rendered collection with document with future date,12,"the ""_site/puppies/fido.html"" file should exist","Then(%r!^the ""(.*)"" file should +(not )?exist$!) do |file, negative|
  if negative.nil?
    expect(Pathname.new(file)).to exist
  else
    expect(Pathname.new(file)).to_not exist
  end
end

",step_definitions.rb,ruby
collections.feature,Access rendered collection with future dated document via Liquid,1,I have a _puppies directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
collections.feature,Access rendered collection with future dated document via Liquid,2,I have the following documents under the puppies collection,"Given(%r!^I have the following documents? under the (.*) collection:$!) do |folder, table|
  table.hashes.each do |input_hash|
    title = slug(input_hash[""title""])
    filename = ""#{title}.md""
    dest_folder = ""_#{folder}""

    path = File.join(dest_folder, filename)
    File.write(path, file_content_from_hash(input_hash))
  end
end

",step_definitions.rb,ruby
collections.feature,Access rendered collection with future dated document via Liquid,3,"I have a ""_config.yml"" file with content","Given(%r!^I have an? ""(.*)"" file with content:$!) do |file, text|
  File.write(file, text)
end

",step_definitions.rb,ruby
collections.feature,Access rendered collection with future dated document via Liquid,4,"I have a ""index.html"" page that contains ""Newest puppy: {% assign puppy = site.puppies.last %}{{ puppy.title }}""","Given(%r!^I have an? ""(.*)"" page(?: with (.*) ""(.*)"")? that contains ""(.*)""$!) do |file, key, value, text|
  File.write(file, <<~DATA)
    ---
    #{key || ""layout""}: #{value || ""none""}
    ---

    #{text}
  DATA
end

",step_definitions.rb,ruby
collections.feature,Access rendered collection with future dated document via Liquid,5,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
collections.feature,Access rendered collection with future dated document via Liquid,6,I should get a zero exit status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
collections.feature,Access rendered collection with future dated document via Liquid,7,the _site directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
collections.feature,Access rendered collection with future dated document via Liquid,8,"I should see ""Newest puppy: Fido"" in ""_site/index.html""","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)""$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    expect(file_contents(file)).to match regexp
  else
    expect(file_contents(file)).not_to match regexp
  end
end

",step_definitions.rb,ruby
collections.feature,Access rendered collection with future dated document via Liquid,9,"the ""_site/puppies/fido.html"" file should not exist","Then(%r!^the ""(.*)"" file should +(not )?exist$!) do |file, negative|
  if negative.nil?
    expect(Pathname.new(file)).to exist
  else
    expect(Pathname.new(file)).to_not exist
  end
end

",step_definitions.rb,ruby
collections.feature,Access rendered collection with future dated document via Liquid,10,I run jekyll build --future,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
collections.feature,Access rendered collection with future dated document via Liquid,11,I should get a zero exit status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
collections.feature,Access rendered collection with future dated document via Liquid,12,the _site directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
collections.feature,Access rendered collection with future dated document via Liquid,13,"I should see ""Newest puppy: Fido"" in ""_site/index.html""","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)""$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    expect(file_contents(file)).to match regexp
  else
    expect(file_contents(file)).not_to match regexp
  end
end

",step_definitions.rb,ruby
collections.feature,Access rendered collection with future dated document via Liquid,14,"the ""_site/puppies/fido.html"" file should exist","Then(%r!^the ""(.*)"" file should +(not )?exist$!) do |file, negative|
  if negative.nil?
    expect(Pathname.new(file)).to exist
  else
    expect(Pathname.new(file)).to_not exist
  end
end

",step_definitions.rb,ruby
collections.feature,Access rendered and published collection documents via Liquid,1,I have a _puppies directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
collections.feature,Access rendered and published collection documents via Liquid,2,I have the following documents under the puppies collection,"Given(%r!^I have the following documents? under the (.*) collection:$!) do |folder, table|
  table.hashes.each do |input_hash|
    title = slug(input_hash[""title""])
    filename = ""#{title}.md""
    dest_folder = ""_#{folder}""

    path = File.join(dest_folder, filename)
    File.write(path, file_content_from_hash(input_hash))
  end
end

",step_definitions.rb,ruby
collections.feature,Access rendered and published collection documents via Liquid,3,"I have a ""_config.yml"" file with content","Given(%r!^I have an? ""(.*)"" file with content:$!) do |file, text|
  File.write(file, text)
end

",step_definitions.rb,ruby
collections.feature,Access rendered and published collection documents via Liquid,4,"I have a ""index.md"" page that contains ""{% for puppy in site.puppies %}<div>{{ puppy.title }}</div>{% endfor %}""","Given(%r!^I have an? ""(.*)"" page(?: with (.*) ""(.*)"")? that contains ""(.*)""$!) do |file, key, value, text|
  File.write(file, <<~DATA)
    ---
    #{key || ""layout""}: #{value || ""none""}
    ---

    #{text}
  DATA
end

",step_definitions.rb,ruby
collections.feature,Access rendered and published collection documents via Liquid,5,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
collections.feature,Access rendered and published collection documents via Liquid,6,I should get a zero exit status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
collections.feature,Access rendered and published collection documents via Liquid,7,the _site directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
